"stockid","year","sst_c_avg"
"DEEPFLATHEADSE",1911,16.5871210965243
"GEMFISHSE",1911,17.3834717110412
"GTPRAWNNAUST",1911,26.4864626125414
"MORWONGSE",1911,16.3713104647975
"NZLINGESE",1911,15.4812847773234
"NZLINGWSE",1911,16.3728284469018
"OROUGHYCASCADE",1911,17.0554610661098
"OROUGHYSE",1911,17.0554610661098
"PTOOTHFISHMI",1911,4.97849627803354
"SILVERFISHSE",1911,14.9127855654116
"SWHITSE",1911,16.2952642208192
"TIGERFLATSE",1911,15.1726365582696
"WAREHOUESE",1911,15.6582465171814
"WAREHOUWSE",1911,16.0451215373145
"ACADRED2J3K",1911,5.26199834354413
"ACADRED3LNO-UT12",1911,14.2408167362213
"ACADREDUT3",1911,13.4944056766789
"AMPL23K",1911,3.66635697077425
"AMPL3Ps",1911,6.8115629752477
"AMPL4T",1911,5.90714626312256
"AMPL4VWX",1911,14.0193700964858
"ARCSURFGB",1911,10.329078057607
"PANDALSFA2-3",1911,1.03620882963063
"STRSHRIMPSFA2-3",1911,1.03620882963063
"ATHAL3NOPs4VWX5Zc",1911,12.9476839502652
"CAPE4RST",1911,5.00190875053406
"COD2J3KL",1911,5.2582338014245
"COD3Pn4RS",1911,4.54297835686628
"COD3Ps",1911,6.8115629752477
"COD4TVn",1911,5.90714626312256
"COD4X5Yb",1911,11.6289169311523
"COD5Zjm",1911,13.0010173461016
"CROCKWCVANISOGQCI",1911,8.73892397350735
"EULAPCOASTCCDU",1911,8.72658367156982
"EULAPCOASTFRDU",1911,NA
"EULAPCOASTNSDU",1911,8.26288223266602
"GHAL4RST",1911,5.00190875053406
"HAD3LNO",1911,10.329078057607
"HAD4X5Y",1911,11.6289169311523
"HERR4TFA",1911,5.90714626312256
"HERR4TSP",1911,5.90714626312256
"HERR4VWX",1911,14.0193700964858
"HERRCC",1911,8.75041770935059
"HERRNFLDESC",1911,5.73538282551343
"HERRPRD",1911,8.30510425567627
"HERRQCI",1911,8.53129196166992
"HERRSOG",1911,NA
"HERRWCVANI",1911,9.56268681977924
"LOBSTERLFA3-14",1911,5.25974001954584
"LOBSTERLFA41",1911,11.7208602367303
"MACKNWATLSA3-4",1911,10.767056116691
"ARCSURFBANQ",1911,7.40023844582694
"BSKATCANATL",1911,7.46868143850631
"COD4VsW",1911,14.6844289072098
"CUSK4X",1911,12.6112155384488
"LOBSTERLFA27-33",1911,7.3591439459059
"LOBSTERLFA34",1911,8.15208339691162
"LOBSTERLFA35-38",1911,8.36562538146973
"POLL4VWX",1911,14.0193700964858
"SCALL4T",1911,5.90714626312256
"SCALLNBB",1911,8.83854198455811
"SCALLSFA16-20",1911,5.26594591140747
"SCALLSPA1-6",1911,8.36562538146973
"SCALLWSFA29",1911,8.01302099227905
"SDOG4VWX5",1911,13.5313838337952
"SHAKE4VWX",1911,14.0193700964858
"WHAKE4VWX5",1911,13.5313838337952
"MONK2J3KLNOPs",1911,7.65865136462229
"POLL3Ps",1911,6.8115629752477
"SCALL3Ps",1911,6.8115629752477
"SCALLGB",1911,13.0010173461016
"SMOOTHSKA2J3K",1911,5.26199834354413
"SMOOTHSKA4T",1911,5.90714626312256
"WITFLOUN3Ps",1911,6.8115629752477
"BIGSKA3CD",1911,9.56268681977924
"BIGSKA4B",1911,NA
"BIGSKA5AB",1911,8.75800289827235
"BIGSKA5CDE",1911,8.27191313830289
"BOCACCBCW",1911,8.73892397350735
"ESOLEHS",1911,8.27191313830289
"LINGCODSOG",1911,NA
"LNOSESKA3CD",1911,9.56268681977924
"LNOSESKA4B",1911,NA
"LNOSESKA5AB",1911,8.75800289827235
"LNOSESKA5CDE",1911,8.27191313830289
"PCOD5AB",1911,8.75800289827235
"PCODHS",1911,8.27191313830289
"PCODWCVANI",1911,9.56268681977924
"RSOLE5AB",1911,8.75800289827235
"RSOLEHSTR",1911,8.27191313830289
"SABLEFPCAN",1911,8.86908022562663
"SARDBC",1911,9.36777846018473
"PANDAL4RST",1911,5.00190875053406
"PANDALSFA13-15",1911,10.6355762341443
"PANDALSFA4",1911,2.40199455618858
"PANDALSFA5",1911,2.64994845787684
"PANDALSFA6",1911,3.55396829951893
"PANDALSMA14",1911,NA
"PANDALSMA16",1911,NA
"PANDALSMA18-19",1911,NA
"PANDALSMAFR",1911,NA
"PANDALSMAGTSE",1911,NA
"PANDALSMAPRD",1911,8.31937503814697
"PERCHQCI",1911,8.84165110954872
"PERCHWCVANI",1911,9.56268681977924
"PORSHARATL",1911,10.5258815891287
"QROCKPCOASTIN",1911,NA
"QROCKPCOASTOUT",1911,8.86164584402311
"ARCSURF4RST",1911,5.00190875053406
"ARCSURFQCW",1911,5.29746572176615
"GURCH4RST",1911,5.00190875053406
"HERR4RFA",1911,3.9422921538353
"HERR4RSP",1911,3.9422921538353
"HERR4S",1911,4.50347259309557
"LOBSTERLFA15-18",1911,4.5382034778595
"LOBSTERLFA19-21",1911,4.96569490432739
"LOBSTERLFA22",1911,5.87942755222321
"REDFISHSPP3Pn4RSTVn",1911,5.11910243692069
"ROCKCRABQCW",1911,5.3601393699646
"SNOWCRABSCMA12-17",1911,4.92473527518186
"SSCLAMQCW",1911,4.78500032424927
"WHAKE4RS",1911,4.39841707547506
"WWHELKQCW",1911,4.98136151631673
"REDDEEP2J3K-3LNO",1911,7.74586094847692
"REDDEEPUT12",1911,10.7430930003314
"LOBSTERLFA23-26AB",1911,6.22057330608368
"ROCKCRABLFA23-26",1911,5.90714626312256
"TSKA4T",1911,5.90714626312256
"WHAKE4T",1911,5.90714626312256
"WINFLOUN4T",1911,5.90714626312256
"WITFLOUN4RST",1911,5.00190875053406
"SNOWCRAB2HJ",1911,3.3483015764767
"SNOWCRAB3K",1911,5.85853194027412
"SNOWCRAB3LNO",1911,10.329078057607
"SNOWCRAB3Ps",1911,6.8115629752477
"SNOWCRAB4R3Pn",1911,4.503924091657
"SNOWCRABSGSL",1911,5.90714626312256
"SSHRIMPSMAGTSE",1911,NA
"SSHRIMPSMAPRD",1911,8.31937503814697
"SSSHRIMPSMA14",1911,NA
"SSSHRIMPSMA16",1911,NA
"SSSHRIMPSMA18-19",1911,NA
"SSSHRIMPSMAFR",1911,NA
"YEYEROCKPCOASTIN",1911,NA
"MULLQNSW",1911,21.6579167048136
"WHITBLACK",1911,14.5454168319702
"APOLLPJPN",1911,9.72011392766779
"BMACKECS",1911,20.1874487860161
"BMACKPJPN",1911,16.1055476482098
"BRMSOJ",1911,13.1592404421638
"CMACKPJPN",1911,17.9315228556332
"CMACKTSST",1911,17.7528808962914
"JANCHOPJPN",1911,13.4189085737306
"JANCHOSETO",1911,22.2513535817464
"JANCHOTSST",1911,18.5058926173619
"JMACKPJPN",1911,17.9315228556332
"JMACKTSST",1911,17.7528808962914
"OFLOUNECS",1911,22.5542942170174
"OFLOUNNSJ",1911,13.1592404421638
"OFLOUNPAC",1911,17.9315228556332
"OFLOUNSETO",1911,NA
"PILCHPJPN",1911,17.9315228556332
"PILCHTSST",1911,18.5058926173619
"RBRMECS",1911,22.5542942170174
"RBRMSETOE",1911,NA
"RBRMSETOW",1911,NA
"RHERRTSST",1911,18.3367290496826
"SAURNWPAC",1911,15.1779512134167
"SPANMACKSETO",1911,NA
"BCROAKWASG1",1911,26.5991716384888
"BGRUNTWASG2",1911,26.3673333304269
"BGRUNTWASG3",1911,22.3852182115827
"BHAKEWASG3",1911,22.2159775464963
"BRMSPPWASG1",1911,26.5991716384888
"BRMSPPWASG2",1911,26.3673333304269
"BRMSPPWASG3",1911,23.1137186368306
"CATWASG1",1911,26.5991716384888
"CATWASG3",1911,25.1349060058594
"CROAKSPPWASG1",1911,26.5991716384888
"CROAKSPPWASG2",1911,26.3673333304269
"CROAKSPPWASG3",1911,23.1137186368306
"CSHRIMPWA",1911,26.5797146245053
"CUTTLEWA",1911,26.3623574909411
"DRSHRIMPWA",1911,25.6591404676437
"GGRUNTWASG1",1911,26.5991716384888
"GGRUNTWASG3",1911,23.1137186368306
"LDENTWASG3",1911,23.1137186368306
"OCTOWA",1911,25.6591404676437
"RPANDWASG2",1911,26.3673333304269
"SOLEWASG1",1911,26.5991716384888
"SOLEWASG3",1911,23.1137186368306
"SPSHRIMPWA",1911,24.4400701221667
"THREADWASG1",1911,26.5991716384888
"THREADWASG2",1911,26.3673333304269
"THREADWASG3",1911,23.1137186368306
"ANCHOWA",1911,19.9476962158645
"BONGAWA",1911,22.4657682776451
"CHMACKWA",1911,22.722938980375
"CMACKWA",1911,20.49608541418
"FSCADWA",1911,22.722938980375
"HMACKWA",1911,21.0031868232476
"RSARDINWA",1911,22.4502283808697
"SARDINWA",1911,21.9728670271616
"SARDWAZAB",1911,19.265511599454
"SARDWAZC",1911,20.0788540840149
"RBRMMEDGSA1-3",1911,17.8927974700928
"HERR2224IIIa",1911,9.51230947176615
"HERRNIRS",1911,10.928281545639
"HERRNS",1911,9.82271106676622
"HERRSIRS",1911,12.4897137582302
"HERRVIa",1911,10.5510113660027
"HERRVIaVIIbc",1911,11.0210827659158
"SPRATNS",1911,9.82271106676622
"BIGEYEEPAC",1911,20.4227480636982
"STMARLINNEPAC",1911,23.3994817417606
"SWORDEPAC",1911,20.4227480636982
"YFINEPAC",1911,20.4227480636982
"ALBAMED",1911,18.5276462415986
"ALBANATL",1911,12.3010782466927
"ALBASATL",1911,10.374709844939
"ATBTUNAEATL",1911,10.7314842300183
"ATBTUNAWATL",1911,13.1121623340374
"BIGEYEATL",1911,11.4245431583172
"BMARLINATL",1911,11.4245431583172
"SAILEATL",1911,10.7314842300183
"SAILWATL",1911,13.1121623340374
"SKJEATL",1911,9.71443398036649
"SKJWATL",1911,13.8503773796174
"SWORDMED",1911,18.5276462415986
"SWORDNATL",1911,12.3010782466927
"SWORDSATL",1911,10.374709844939
"WMARLINATL",1911,11.4245431583172
"YFINATL",1911,11.4245431583172
"AFLONCH",1911,12.0505264299887
"BSQLOBSTERCH",1911,12.0505264299887
"BWHITCH",1911,12.0505264299887
"CHERRCHVX",1911,14.2617044144488
"CHTRACCH",1911,12.0505264299887
"HMACKCH",1911,12.0505264299887
"NSHRIMPCH",1911,12.0505264299887
"OROUGHYCH",1911,12.0505264299887
"PANCHCHVX",1911,14.2617044144488
"PANCHNCH",1911,16.8915395438671
"PANCHSCH",1911,14.2617044144488
"PATGRENADIERCH",1911,12.0505264299887
"PCEELCH",1911,12.0505264299887
"PTOOTHFISHCH",1911,12.0505264299887
"RSQLOBSTERCH",1911,15.1995577151959
"SBREAMCH",1911,12.0505264299887
"SOUTHHAKECH",1911,12.0505264299887
"SPHAKECH",1911,12.0505264299887
"SSARDCH",1911,12.0505264299887
"YNOSESKACH",1911,12.0505264299887
"ANCHMEDGSA7",1911,17.2028865814209
"SARDMEDGSA7",1911,17.2028865814209
"SFMAKONWPAC",1911,24.3108348316616
"PANCHPERUNC",1911,19.3743902842204
"ARGANCHONARG",1911,12.6448768686365
"ARGANCHOSARG",1911,8.12517052037375
"ARGHAKENARG",1911,12.6448768686365
"ARGHAKESARG",1911,8.12517052037375
"PATGRENADIERSARG",1911,8.12517052037375
"SBWHITARGS",1911,8.12517052037375
"ALBAIO",1911,20.1323117422779
"BIGEYEIO",1911,25.2248563304393
"BLKMARLINIO",1911,23.7919555633049
"BMARLINIO",1911,23.7919555633049
"SKJCIO",1911,20.1323117422779
"STMARLINIO",1911,23.7919555633049
"SWORDIO",1911,23.7919555633049
"YFINEIO",1911,23.7919555633049
"PHALNPAC",1911,7.82057504060165
"ALBANPAC",1911,20.8308515021627
"BMARLINPAC",1911,21.2640834010155
"PACBTUNA",1911,21.2640834010155
"STMARLINWCNPAC",1911,22.2011854024912
"SWORDNPAC",1911,21.4918309409337
"ANCHOSA",1911,19.2772168002082
"CHAKESA",1911,17.6100416342417
"CHSQUIDSA",1911,17.6100416342417
"CRLOBSTERSA12",1911,16.1822914123535
"CRLOBSTERSA34",1911,16.5563018321991
"CRLOBSTERSA56",1911,16.781822681427
"CRLOBSTERSA7",1911,16.9280729293823
"CRLOBSTERSA8",1911,17.2862501780192
"CTRACSA",1911,18.4838916015625
"DEEPCHAKESA",1911,17.6100416342417
"KINGKLIPSA",1911,19.2772168002082
"PTOOTHFISHPEI",1911,5.18483896502133
"SAABALONESA",1911,19.2772168002082
"SARDSA",1911,19.2772168002082
"SSLOBSTERSASC",1911,18.4838916015625
"AMPL3LNO",1911,10.329078057607
"AMPL3M",1911,14.2408167362213
"COD3M",1911,14.2408167362213
"COD3NO",1911,12.4394970749909
"GHAL01ABCDEF",1911,1.2804004048002
"GHAL23KLMNO",1911,7.42406785256648
"REDFISHSPP1",1911,1.2804004048002
"REDFISHSPP3LN",1911,10.2761735414204
"REDFISHSPP3M",1911,14.2408167362213
"TSKA3LNOPs",1911,9.88411488419487
"WHAKE3NOPs",1911,11.5302925955865
"YELL3LNO",1911,10.329078057607
"ACADREDGOMGB",1911,9.62284755706787
"AMPL5YZ",1911,9.75261614057753
"ATHAL5YZ",1911,10.0502086052528
"BLUEFISHATLC",1911,22.0110606106845
"BSBASSMATLC",1911,15.7032641304864
"BSKAT5YZSNE",1911,11.1302680969238
"BUTTERGOMCHATT",1911,14.0592502593994
"CODGB",1911,11.0202919006348
"CODGOM",1911,9.06008358001709
"CSKATMATLC",1911,20.515989780426
"HAD5Y",1911,9.19673633575439
"HERRNWATLC",1911,11.5726507504781
"ILLEXNWATLC",1911,11.4468474706014
"LSKAT5YCHATT",1911,13.6776623196072
"MONKGOMNGB",1911,9.37893781661987
"MONKSGBMATL",1911,13.979553767613
"OPOUTNWATLC",1911,10.8872504234314
"POLL5YZ",1911,9.68601608276367
"QUAHATLC",1911,12.5968983968099
"RDEEPCRABNWATL",1911,15.6181355476379
"RSKATMATLC",1911,15.3360417683919
"SCALL5ZMAB",1911,11.9416509775015
"SCUPNWATLC",1911,13.8786154915305
"SDOGATLC",1911,12.47193359375
"SFLOUNMATLC",1911,17.0036961944015
"SHAKEGOMNGB",1911,9.31150489383274
"SHAKESGBMATL",1911,13.7598879887508
"SSKAT5YZSNE",1911,9.48590310414632
"STRIPEDBASSGOMCHATT",1911,13.4730362210955
"SURFMATLC",1911,13.136250283983
"TILEMATLC",1911,13.8734029134115
"TSKAT5YZSNE",1911,9.29280122121175
"WEAKFISHATLC",1911,19.3494382601106
"WHAKEGBGOM",1911,10.0653961181641
"WINDOWGOMGB",1911,9.62150039672852
"WINDOWSNEMATL",1911,13.2892827987671
"WINFLOUN5Z",1911,10.0227781931559
"WINFLOUND5Y",1911,9.0195837020874
"WINFLOUNSNEMATL",1911,11.447083791097
"WITFLOUN5Y",1911,12.0892326957301
"WSKAT5YCHATT",1911,11.9416509775015
"YELLCCODGOM",1911,9.0195837020874
"YELLSNEMATL",1911,13.2306253910065
"AUSSALMONNZ",1911,18.5778907140096
"BKCDLFENI",1911,13.7755769175342
"BLACKOREOPR",1911,8.3717072560237
"DOYSFS",1911,11.1392707824707
"GSTRGZRSTA7",1911,14.8341203795539
"HOKIENZ",1911,11.8282700055383
"HOKIWNZ",1911,12.7972366042056
"NZLINGLIN3-4",1911,12.520760752938
"NZLINGLIN5-6",1911,8.88825890794396
"NZSNAPNZ1BOP-HAGU",1911,17.7074165344238
"NZSNAPNZ1ENLD",1911,18.8069628665322
"OROUGHYESCR",1911,12.2109466221022
"OROUGHYNWCR",1911,13.3681119084358
"OROUGHYNZ7A",1911,15.3986507143293
"OROUGHYNZMEC",1911,15.1332691999582
"PAUANPAU5A",1911,12.9314584732056
"PAUAPAU7",1911,15.227499961853
"PAUASPAU5A",1911,12.3656253814697
"SCMPBP",1911,18.5778907140096
"SCMPMB",1911,11.8026755985461
"SCMPWHB",1911,16.2431580153379
"SMOOTHOREOBP",1911,9.69164721171061
"SMOOTHOREOCR",1911,12.7154003218109
"SMOOTHOREOEPR",1911,8.3717072560237
"SMOOTHOREOSLD",1911,10.3497087478638
"SMOOTHOREOWECR",1911,11.9933333992958
"SOUTHHAKECR",1911,13.3142585139121
"SOUTHHAKESA",1911,8.8924126625061
"SOUTHHAKEWCSI",1911,14.8520098293529
"TARAKNZ",1911,14.8341203795539
"MENATLAN",1911,19.3494382601106
"ARFLOUNDPCOAST",1911,12.1259603707687
"BGROCKPCOAST",1911,13.0528969083514
"BLACKROCKNPCOAST",1911,10.5152866840363
"BLACKROCKSPCOAST",1911,12.1259603707687
"BLUEROCKCAL",1911,11.9821053555137
"CABEZORECOAST",1911,11.3099066257477
"CHILISPCOAST",1911,12.1259603707687
"CROCKPCOAST",1911,13.0528969083514
"DKROCKPCOAST",1911,13.0528969083514
"ESOLEPCOAST",1911,13.0528969083514
"KELPGREENLINGORECOAST",1911,11.3099066257477
"LINGCODNPCOAST",1911,11.0828723566873
"LINGCODSPCOAST",1911,12.7536940207848
"LNOSESKAPCOAST",1911,14.5362038082547
"LSTHORNHPCOAST",1911,14.5362038082547
"POPERCHPCOAST",1911,14.5362038082547
"SABLEFPCOAST",1911,14.5362038082547
"SNROCKPCOAST",1911,13.0528969083514
"SPSDOGPCOAST",1911,13.0528969083514
"SSTHORNHPCOAST",1911,13.0528969083514
"WROCKPCOAST",1911,13.0528969083514
"YEYEROCKPCOAST",1911,13.0528969083514
"YTROCKNPCOAST",1911,11.2180869202865
"CAPEICE",1911,3.66735172335591
"CODFAPL",1911,8.66700943878719
"CODICE",1911,3.66735172335591
"HADFAPL",1911,8.66700943878719
"HADICE",1911,3.66735172335591
"HERRIsum",1911,3.66735172335591
"POLLFAPL",1911,8.66700943878719
"POLLIEG",1911,3.66735172335591
"BLACKOREOWECR",1911,11.9933333992958
"BNSNZ",1911,13.2783931207449
"NZSNAPNZ7",1911,14.8341203795539
"NZSNAPNZ8",1911,17.573004496725
"TREVALLYTRE7",1911,16.7693451472691
"RROCKLOBSTERCRA1",1911,17.8297920227051
"RROCKLOBSTERCRA2",1911,17.4989585876465
"RROCKLOBSTERCRA3",1911,16.6829166412354
"RROCKLOBSTERCRA4",1911,14.7578273500715
"RROCKLOBSTERCRA5",1911,13.0654735565186
"RROCKLOBSTERCRA7",1911,10.8935940265656
"RROCKLOBSTERCRA8",1911,13.1885418891907
"GEMFISHNZ",1911,17.3365125179291
"NZLINGLIN6b",1911,8.85868692398071
"NZLINGLIN72",1911,14.0085411071777
"NZLINGLIN7WC",1911,14.9227315054999
"SBWHITACIR",1911,7.38685480356216
"PAUAPAU5B",1911,10.8709897994995
"PAUAPAU5D",1911,10.9754862785339
"BNKROCKCAL",1911,11.8640452623367
"BOCACCSPCOAST",1911,12.5378428736041
"CABEZNCAL",1911,11.9821053555137
"CABEZSCAL",1911,14.5362038082547
"COWCODSCAL",1911,14.5362038082547
"GRNSTROCKPCOAST",1911,14.5362038082547
"PHAKEPCOAST",1911,14.5362038082547
"PSOLEPCOAST",1911,14.5362038082547
"RROCKLOBSTERSAUSNZ",1911,15.7155772646268
"RROCKLOBSTERSAUSSZ",1911,14.3036041259766
"SNAPSAUSNSG",1911,15.8800001144409
"SNAPSAUSSGSV",1911,16.0729866027832
"SNAPSAUSSSG",1911,16.2602081298828
"BHEADSHARATL",1911,25.2221875190735
"BLACKGROUPERGMSATL",1911,24.9810129034108
"BNOSESHARATL",1911,25.24468365422
"BRNSHRIMPGM",1911,24.993009214048
"BSBASSSATL",1911,24.9312568664551
"BTIPSHARATL",1911,25.0032033920288
"BTIPSHARGM",1911,24.9779325631949
"FTOOTHSHARATL",1911,24.9136011941092
"GAGGM",1911,25.052581855229
"GAGSATLC",1911,24.9312568664551
"GRAMBERGM",1911,25.052581855229
"GRAMBERSATLC",1911,24.9312568664551
"GTRIGGM",1911,25.052581855229
"KMACKGM",1911,25.052581855229
"KMACKSATLC",1911,25.0005972544352
"LISQUIDATLC",1911,13.7612632513046
"MENATGM",1911,25.0380478611699
"MUTSNAPSATLCGM",1911,24.9810129034108
"PINKSHRIMPGM",1911,24.993009214048
"RGROUPGM",1911,25.052581855229
"RGROUPSATL",1911,24.9312568664551
"RPORGYSATLC",1911,24.9312568664551
"RSNAPGM",1911,25.052581855229
"RSNAPSATLC",1911,24.9312568664551
"SBARSHARATL",1911,21.8102142606463
"SNOSESHARATL",1911,24.7779010772705
"SNOWGROUPSATLC",1911,24.9312568664551
"SPANMACKGM",1911,25.052581855229
"SPANMACKSATLC",1911,25.0005972544352
"TILEGM",1911,25.052581855229
"TILESATLC",1911,24.9312568664551
"VSNAPGM",1911,25.052581855229
"VSNAPSATLC",1911,24.9312568664551
"WSHRIMPGM",1911,24.993009214048
"YEGROUPGM",1911,25.052581855229
"YTSNAPSATLCGM",1911,24.9810129034108
"ALBASPAC",1911,21.8329835661995
"BIGEYECWPAC",1911,24.3174276858041
"BIGEYEWPO",1911,24.2495797493522
"SKJCWPAC",1911,23.7908059080949
"STMARLINSWPO",1911,23.9384860568232
"YFINCWPAC",1911,24.6690758493638
"ANCHMEDGSA1",1911,17.9095311164856
"ANCHMEDGSA16",1911,19.5184378623962
"ANCHMEDGSA17-18",1911,17.5413300440862
"ANCHMEDGSA19",1911,19.3992317914963
"ANCHMEDGSA20",1911,19.2401191166469
"ANCHMEDGSA22",1911,18.7066320578257
"ANCHMEDGSA29",1911,14.5454168319702
"ANCHMEDGSA6",1911,18.1004164377848
"ANCHMEDGSA9",1911,17.8936802546183
"ANGLMEDGSA15-16",1911,19.5844793319702
"ANGLMEDGSA5",1911,18.7998383839925
"ANGLMEDGSA6",1911,18.1004164377848
"ANGLMEDGSA7",1911,17.2028865814209
"BWHITMEDGSA1",1911,17.9095311164856
"BWHITMEDGSA6",1911,18.1004164377848
"BWHITMEDGSA9",1911,17.8936802546183
"CPANDMEDGSA15-16",1911,19.5844793319702
"CPANDMEDGSA9",1911,17.8936802546183
"GFORKBMEDGSA9",1911,17.8936802546183
"GRSHRIMPMEDGSA10",1911,19.0098067692348
"GRSHRIMPMEDGSA11",1911,18.5440204620361
"GRSHRIMPMEDGSA12-16",1911,19.6026317194888
"GRSHRIMPMEDGSA18-19",1911,19.099708366394
"GRSHRIMPMEDGSA9",1911,17.8936802546183
"HAKEMEDGSA1-7",1911,18.2392430597422
"HAKEMEDGSA15-16",1911,19.5844793319702
"HAKEMEDGSA17-18",1911,17.5413300440862
"HAKEMEDGSA19",1911,19.3992317914963
"HAKEMEDGSA20",1911,19.2401191166469
"HAKEMEDGSA22-23",1911,18.8695695241292
"HAKEMEDGSA9-11",1911,18.6313193639119
"MHMACKMEDGSA29",1911,14.5454168319702
"NEPHMEDGSA1",1911,17.9095311164856
"NEPHMEDGSA15-16",1911,19.5844793319702
"NEPHMEDGSA17",1911,17.3812035454644
"NEPHMEDGSA18",1911,17.9016146659851
"NEPHMEDGSA5",1911,18.7998383839925
"NEPHMEDGSA6",1911,18.1004164377848
"NEPHMEDGSA9",1911,17.8936802546183
"PICAMEDGSA25",1911,21.1218748092651
"PRCODMEDGSA9",1911,17.8936802546183
"PSHRMPMEDGSA6",1911,18.1004164377848
"RDSHRMPMEDGSA1",1911,17.9095311164856
"RDSHRMPMEDGSA10",1911,19.0098067692348
"RDSHRMPMEDGSA15-16",1911,19.5844793319702
"RDSHRMPMEDGSA6",1911,18.1004164377848
"RMULLMEDGSA1",1911,17.9095311164856
"RMULLMEDGSA10",1911,19.0098067692348
"RMULLMEDGSA11",1911,18.5440204620361
"RMULLMEDGSA15-16",1911,19.5844793319702
"RMULLMEDGSA17-18",1911,17.5413300440862
"RMULLMEDGSA19",1911,19.3992317914963
"RMULLMEDGSA25",1911,21.1218748092651
"RMULLMEDGSA29",1911,14.5454168319702
"RMULLMEDGSA5",1911,18.7998383839925
"RMULLMEDGSA6",1911,18.1004164377848
"RMULLMEDGSA7",1911,17.2028865814209
"RMULLMEDGSA9",1911,17.8936802546183
"RSHRMPMEDGSA1",1911,17.9095311164856
"RSHRMPMEDGSA10",1911,19.0098067692348
"RSHRMPMEDGSA11",1911,18.5440204620361
"RSHRMPMEDGSA12-16",1911,19.6026317194888
"RSHRMPMEDGSA17-19",1911,18.5663792840366
"RSHRMPMEDGSA5",1911,18.7998383839925
"RSHRMPMEDGSA9",1911,17.8936802546183
"SARDMEDGSA1",1911,17.9095311164856
"SARDMEDGSA17-18",1911,17.5413300440862
"SARDMEDGSA20",1911,19.2401191166469
"SARDMEDGSA22",1911,18.7066320578257
"SARDMEDGSA6",1911,18.1004164377848
"SARDMEDGSA9",1911,17.8936802546183
"SDOGBLKGSA29",1911,14.5454168319702
"SMSHRMPMEDGSA10",1911,19.0098067692348
"SMSHRMPMEDGSA17-18",1911,17.5413300440862
"SMSHRMPMEDGSA9",1911,17.8936802546183
"SMULLMEDGSA15-16",1911,19.5844793319702
"SMULLMEDGSA5",1911,18.7998383839925
"SMULLMEDGSA9",1911,17.8936802546183
"SOLMEDGSA17",1911,17.3812035454644
"SPRBLKGSA29",1911,14.5454168319702
"TBSKAMEDGSA29",1911,14.5454168319702
"TURBLKGSA29",1911,14.5454168319702
"WHITMEDGSA29",1911,14.5454168319702
"CALSCORPSCAL",1911,14.5362038082547
"CMACKPCOAST",1911,11.0828723566873
"DSOLEPCOAST",1911,13.0528969083514
"GOPHERSPCOAST",1911,11.9821053555137
"GRSPROCKNCAL",1911,11.9821053555137
"GRSPROCKSCAL",1911,14.5362038082547
"SARDPCOAST",1911,13.0528969083514
"SBELLYROCKPCOAST",1911,13.0528969083514
"STFLOUNNPCOAST",1911,11.0828723566873
"STFLOUNSPCOAST",1911,11.9821053555137
"TASGIANTCRABTAS",1911,13.7759375572205
"HADGB",1911,11.6609725952148
"YELLGB",1911,11.6573959986369
"WPOLLNAVAR",1911,1.82786283026571
"WPOLLNSO",1911,2.91213928980212
"WPOLLWBS",1911,2.98523233725991
"PGEODWA",1911,NA
"CODBA2224",1911,9.42454204559326
"CODBA2532",1911,6.80748074009733
"CODIS",1911,10.928281545639
"CODKAT",1911,9.55695354938507
"CODVIIek",1911,12.8321347016555
"HERR2532",1911,6.80748074009733
"HERR30",1911,5.03233370780945
"HERR31",1911,4.08437538146973
"HERRRIGA",1911,7.60937540871756
"SPRAT22-32",1911,7.07708725686801
"CODVIa",1911,10.5510113660027
"FMEG8c9a",1911,15.72318354249
"HAKENRTN",1911,11.3178945083345
"HAKESOTH",1911,15.72318354249
"MEG8c9a",1911,15.72318354249
"SOLEVIII",1911,14.4868189493815
"ANCHOBAYB",1911,14.4868189493815
"MACKNEICES",1911,6.27939038233903
"SARDPVIIIc-IXa",1911,15.72318354249
"BWHITNEA",1911,3.19383206907863
"HADIS",1911,10.928281545639
"HADVIa",1911,10.5510113660027
"PLAICIS",1911,10.928281545639
"SOLEIS",1911,10.928281545639
"WHITVIa",1911,10.5510113660027
"CODNS",1911,9.82271106676622
"HADNS-IIIa",1911,9.80056460698446
"HADROCK",1911,10.6542989730835
"NPOUTNS",1911,9.82271106676622
"PLAIC7d",1911,11.7350419998169
"PLAICIIIa",1911,9.55695354938507
"PLAICNS",1911,9.82271106676622
"POLLNS-VI-IIIa",1911,10.1201097369194
"SEELNSSA1",1911,9.82271106676622
"SEELNSSA2",1911,9.82271106676622
"SEELNSSA3",1911,9.82271106676622
"SOLEIIIa",1911,9.55695354938507
"SOLENS",1911,9.82271106676622
"SOLEVIId",1911,11.7350419998169
"WHITNS-VIId",1911,9.92552455779045
"HADVIIb-k",1911,12.5989057497046
"PLAICCELT",1911,12.0956483417087
"PLAICECHW",1911,12.2233855724335
"SOLECS",1911,12.0956483417087
"SOLEVIIe",1911,12.2233855724335
"WHITVIIek",1911,12.8321347016555
"HERRNORSS",1911,1.07352844240484
"BGRDRSE",1912,16.4560219144064
"HERRPWS",1912,7.5977087020874
"HERRSITKA",1912,8.80937528610229
"HERRTOG",1912,3.54847272237142
"ALPLAICBSAI",1912,3.43369102137429
