"year","filename","region","port_complex","species","landings_n"
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Rockfish, canary",14290
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Rockfish, copper",6093
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Rockfish, gopher",3295
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Rockfishes, unspecified",71666
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Salmon, king (Chinook)",6780
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Sanddab",2020
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Scorpionfish, California",0
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Seabass, white",1
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Shark, unspecified",496
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Sheephead, California",0
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Whitefish, ocean",0
2019,"AnnualPortSideReport2019.pdf","Northern","Princeton-Bodega Bay","Yellowtail",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",4
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",17844
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",484
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",428
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",839
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",614
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",42
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",4709
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",13290
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",2272
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",82
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",36
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",67653
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",30042
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",21
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",25
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",491
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",303
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",565
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2000,"landings00_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",45
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",10869
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",1714
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",111
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Dolphinfish",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",1741
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",523
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halfmoon",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",11555
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",3343
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",5
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",426
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",52722
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",19570
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, silver (coho)",2
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",22
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, blue",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, leopard",326
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",51
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",202
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",2205
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, bluefin",6
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, skipjack",1
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, yellowfin",1
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2001,"landings01_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",9
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",46
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",6520
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",118
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",338
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",184
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",15567
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",117
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",9346
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",7024
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",6333
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",24
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",40
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",6
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",14761
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",559
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",611
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1547
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",14
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",29421
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",38694
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",2
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",5
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",276
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",205
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",3593
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2002,"landings02_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",7
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",7912
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",1069
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",787
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",118
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",1505
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",1916
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",10960
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",8936
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",12070
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",1
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",11
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",2
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",13026
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",82
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",1806
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",3302
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",120
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",55972
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",24813
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",12
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",12
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",784
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",434
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",4374
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2003,"landings03_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",6559
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",262
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",404
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",719
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",31385
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",902
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",3308
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",14986
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",1894
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",113
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",77
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",6
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",22512
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",3
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",969
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",921
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",71
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",36095
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",59323
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",793
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",598
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",191
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",492
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2004,"landings04_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",7683
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",258
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",157
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",53
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",4463
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",483
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",2858
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",11967
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",6171
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",123
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",158
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",3
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",48561
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",52
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",802
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1189
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",307
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",36341
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",29014
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",5537
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",7
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",533
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",130
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",214
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2005,"landings05_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",1
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",2613
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",1
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",217
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",167
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",121
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",2908
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",454
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",3042
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",14690
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",12132
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",257
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",3374
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",1
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",73708
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",6
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",2544
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1590
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",436
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",83787
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",19266
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",17421
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",1131
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",301
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",300
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2006,"landings06_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",1
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",7
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",5933
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",103
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",92
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",10
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",336
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",485
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",3163
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",3514
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",8274
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",804
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Other highly migratory spp",9
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, blue",55718
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, canary",62
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, copper",3003
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, gopher",1253
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfish, yelloweye",1384
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Rockfishes, unspecified",81053
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Salmon, king (Chinook)",6109
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sanddab",15086
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Scorpionfish, California",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Seabass, white",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Shark, unspecified",491
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sheephead, California",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Sturgeon, unspecified",144
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Tuna, albacore",707
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Whitefish, ocean",0
2007,"landings07_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Yellowtail",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Barracuda, California",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, barred sand",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, kelp (calico)",27
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bass, striped",10757
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Bonito, Pacific",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Cabezon",80
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Croaker, white",41
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Fishes, unspecified",240
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Flatfishes, unspecified",170
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Greenling, kelp",509
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Halibut, California",22476
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Invertebrates, unspecified",7644
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Lingcod",2398
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, jack",0
2008,"landings08_cpfv2.pdf","Northern","San Francisco-SF Bay-Delta","Mackerel, Pacific",306
