"source","table","year","type","port_complex","category","species","landings_lb","landings_kg","value_usd"
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Ray, miscellaneous",1167,529.342363463486,3607
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Rockfish group, boccaccio/chilipepper",528931,239919.096528796,178875
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Rockfish, miscellaneous",1518605,688827.729106655,885900
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Rockfish, widow",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sablefish",5085203,2306609.57558835,2356027
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Salmon",43121,19559.3590873256,132260
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sanddab, Pacific",875,396.893374490617,600
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sardine, Pacific",3924,1779.89668742992,376
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sculpin",39630,17975.867921215,31109
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Seabass, white",21642,9816.64732654392,38224
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, bigeye thresher",3162,1434.25925730209,1919
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, bonito",265239,120310.402007448,165329
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, common thresher",911149,413290.287170001,752899
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, miscellaneous",143578,65125.8936258443,90704
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, Pacific angel",3664,1661.96265615271,1198
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Shark, soupfin",43072,19537.1330583541,32482
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sheephead, California",3529,1600.72767837416,1824
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Skate",1560,707.604187663271,500
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Smelt, top or jack",75213,34116.0472863574,11009
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Smelt, true",30,13.6077728396783,5
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Smelt, whitebait",10,4.53592427989276,3
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, Dover",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, English",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, miscellaneous",1565,709.872149803218,838
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, petrale",844,382.832009222949,568
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, rex",8,3.62873942391421,5
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Sole, sand",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Surfperch",121672,55189.4978983112,21582
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Swordfish",753476,341771.008271648,2329554
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Thornyhead",994,450.870873421341,547
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, albacore",4801507,2177927.21813751,3236857
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, bigeye",607785,275686.673845462,327259
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, bluefin",5026169,2279832.20019443,2547093
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, miscellaneous",44122,20013.4051077428,46255
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, skipjack",55235745,25054515.6863465,23821594
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Tuna, yellowfin",70725993,32080774.8868226,37715110
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Turbot",6,2.72155456793566,2
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Wahoo",1223,554.743539430885,595
"FB 173","Table 9",1982,"Landings","Los Angeles","Fish","Yellowtail",35498,16101.6240087633,10842
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Abalone, black",167324,75896.8994208777,233396
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Abalone, green",70126,31808.622605176,231624
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Abalone, pink",24171,10963.7825769288,69972
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Abalone, red",4862,2205.36638488386,10053
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Abalone, white",180,81.6466370380698,630
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Clam",142,64.4101247744772,173
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Mollusk, miscellaneous",8144,3694.05673354467,40252
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Mussel",2994,1358.05572939989,1519
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Octopus",805,365.141904531367,1349
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Scallop, weathervane",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Snail, sea",19521,8854.57778677866,5457
"FB 173","Table 9",1982,"Landings","Los Angeles","Mollusks","Squid, market",9463966,4292783.31634796,580105
"FB 173","Table 9",1982,"Landings","Monterey","Crustaceans","Crab, Dungeness",2642,1198.39119474767,4070
"FB 173","Table 9",1982,"Landings","Monterey","Crustaceans","Crab, rock",16,7.25747884782842,8
"FB 173","Table 9",1982,"Landings","Monterey","Crustaceans","Prawn, spot",19645,8910.82324784933,94012
"FB 173","Table 9",1982,"Landings","Monterey","Crustaceans","Shrimp, miscellaneous",497,225.43543671067,2396
"FB 173","Table 9",1982,"Landings","Monterey","Crustaceans","Shrimp, Pacific ocean",393,178.261824199786,160
"FB 173","Table 9",1982,"Landings","Monterey","Echinoderms","Echinoderm, miscellaneous",30,13.6077728396783,30
"FB 173","Table 9",1982,"Landings","Monterey","Echinoderms","Sea urchin",1236,560.640240994746,323
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Anchovy, northern",5752060,2609090.86134,136183
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Bass, giant sea",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Bonito, Pacific",10377,4706.92862524472,2901
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Butterfish, Pacific",18341,8319.33872175132,26614
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Cabezon",3889,1764.0209524503,1331
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Croaker, white",487010,220904.048355057,122060
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Fish, miscellaneous",8118,3682.26333041695,2421
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Flounder, miscellaneous",22847,10363.226202271,9182
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Flounder, starry",206,93.4400401657909,84
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Flyingfish",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Grenadier",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Hake, Pacific",500,226.796213994638,50
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Halibut, California",39042,17709.1555735573,53694
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Herring, Pacific",551583,250193.872207609,61283
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Lingcod",409874,185915.742829677,85876
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Mackerel",5144920,2333696.75461059,356984
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Mullet, striped",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Opah",139,63.0493474905094,70
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Ray, miscellaneous",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Rockfish group, boccaccio/chilipepper",3383834,1534881.47997266,667185
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Rockfish, miscellaneous",2556416,1159570.94039063,662882
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Rockfish, widow",1650700,748745.020881898,242265
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sablefish",2188190,992546.415001855,347907
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Salmon",1044747,473889.328364513,2752511
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sanddab, Pacific",79317,35977.5906108254,25240
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sardine, Pacific",86,39.0089488070778,43
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Seabass, white",387,175.54026963185,696
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, bigeye thresher",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, bonito",428,194.13755917941,275
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, common thresher",21110,9575.33615485362,16255
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, miscellaneous",25138,11402.4064547944,9133
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, Pacific angel",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Shark, soupfin",2123,962.976724621234,863
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sheephead, California",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Skate",60682,27524.8957152453,12744
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Smelt, top or jack",3737,1695.07490339593,550
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Smelt, true",9387,4257.87212153534,3736
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Smelt, whitebait",20054,9096.34255089695,6639
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, Dover",1692178,767559.127610038,365499
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, English",369347,167533.002500555,108139
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, miscellaneous",1053,477.632826672708,510
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, petrale",251560,114105.711184982,145252
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, rex",46342,21020.380297879,16217
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Sole, sand",619,280.773712925362,276
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Surfperch",3098,1405.22934191078,741
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Swordfish",8681,3937.63586737491,26737
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Thornyhead",275275,124862.655614748,61319
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Tuna, albacore",440860,199970.757803352,286796
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Tuna, miscellaneous",116,52.6167216467561,116
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Tuna, yellowfin",813,368.770643955282,750
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Turbot",149,67.5852717704022,73
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Wahoo",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Fish","Yellowtail",12526,5681.69875299368,4049
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Abalone, black",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Abalone, white",NA,NA,NA
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Clam",49,22.2260289714745,44
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Mollusk, miscellaneous",55,24.9475835394102,125
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Mussel",885,401.42929877051,508
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Octopus",10523,4773.15311973116,7539
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Snail, sea",1517,688.099713259732,1517
"FB 173","Table 9",1982,"Landings","Monterey","Mollusks","Squid, market",23384951,10607236.7025003,2882989
"FB 173","Table 9",1982,"Landings","San Diego","Crustaceans","Crab, Dungeness",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Crustaceans","Crab, rock",197060,89384.9238595668,156147
"FB 173","Table 9",1982,"Landings","San Diego","Crustaceans","Lobster, California spiny",201021,91181.6034668323,725610
"FB 173","Table 9",1982,"Landings","San Diego","Crustaceans","Prawn, ridgeback",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Crustaceans","Prawn, spot",25,11.3398106997319,75
"FB 173","Table 9",1982,"Landings","San Diego","Echinoderms","Echinoderm, miscellaneous",100,45.3592427989276,50
"FB 173","Table 9",1982,"Landings","San Diego","Echinoderms","Sea urchin",2275434,1032119.63278935,420297
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Anchovy, northern",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Barracuda, California",8557,3881.39040630424,5649
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Bass, giant sea",2369,1074.5604619066,2481
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Bonito, Pacific",968964,439514.733394201,190017
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Butterfish, Pacific",496,224.981844282681,327
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Cabezon",15,6.80388641983915,8
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Croaker, white",17495,7935.59952767239,10915
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Fish, miscellaneous",12545,5690.31700912547,6511
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Flounder, miscellaneous",4,1.81436971195711,6
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Hake, Pacific",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Halibut, California",40001,18144.150711999,71667
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Herring, Pacific",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Lingcod",3116,1413.39400561459,1674
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Mackerel",66323,30083.6106015328,13416
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Mullet, striped",25696,11655.5110296124,16534
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Opah",50250,22793.0195064611,21728
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Ray, miscellaneous",10,4.53592427989276,5
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Rockfish group, boccaccio/chilipepper",24396,11065.8408732264,9910
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Rockfish, miscellaneous",1724453,782198.823223392,828053
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Rockfish, widow",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sablefish",113338,51409.2586034486,40376
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Salmon",272,123.377140413083,817
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sanddab, Pacific",4075,1848.3891440563,3948
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sculpin",21388,9701.43484983464,17991
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Seabass, white",21677,9832.52306152354,40630
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, bigeye thresher",30313,13749.7472696389,12332
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, bonito",233501,105914.285527924,147700
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, common thresher",975691,442566.049657285,796086
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, miscellaneous",91712,41599.8687557525,52347
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, Pacific angel",1025,464.932238689008,326
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Shark, soupfin",53164,24114.7878416219,42754
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sheephead, California",1148,520.724107331689,528
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Smelt, top or jack",94,42.637688230992,38
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Smelt, whitebait",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, Dover",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, English",970,439.984655149598,320
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, miscellaneous",142,64.4101247744772,43
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, petrale",325,147.417539096515,192
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, rex",295,133.809766256837,106
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Sole, sand",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Surfperch",57822,26227.6213711959,27736
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Swordfish",728161,330288.315957099,2130947
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, albacore",2320791,1052693.22454566,1613132
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, bigeye",1525625,692011.94795114,837274
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, bluefin",274692,124598.21122923,141482
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, miscellaneous",66980,30381.6208267217,52026
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, skipjack",37146094,16849186.9677779,16326194
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Tuna, yellowfin",65447756,29686606.5504897,36342317
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Wahoo",8920,4046.04445766434,7461
"FB 173","Table 9",1982,"Landings","San Diego","Fish","Yellowtail",14223,6451.44510329148,10238
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Abalone, black",11692,5303.40266805062,16110
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Abalone, green",15421,6994.84883202263,46059
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Abalone, pink",18871,8559.74270858563,48405
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Abalone, red",39270,17812.5746471389,88124
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Abalone, white",66,29.9371002472922,1832
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Mollusk, miscellaneous",2,0.907184855978553,7
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Mussel",17,7.7110712758177,9
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Octopus",124,56.2454610706703,115
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Snail, sea",1023,464.02505383303,355
"FB 173","Table 9",1982,"Landings","San Diego","Mollusks","Squid, market",180,81.6466370380698,22
"FB 173","Table 9",1982,"Landings","San Francisco","Crustaceans","Crab, Dungeness",500361,226959.960861142,663331
"FB 173","Table 9",1982,"Landings","San Francisco","Crustaceans","Crab, rock",15733,7136.36966955529,8395
"FB 173","Table 9",1982,"Landings","San Francisco","Crustaceans","Prawn, spot",1439,652.719503876569,2907
"FB 173","Table 9",1982,"Landings","San Francisco","Crustaceans","Shrimp, miscellaneous",73,33.1122472432172,73
"FB 173","Table 9",1982,"Landings","San Francisco","Crustaceans","Shrimp, Pacific ocean",2408,1092.25056659818,3215
"FB 173","Table 9",1982,"Landings","San Francisco","Echinoderms","Echinoderm, miscellaneous",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Echinoderms","Sea urchin",12042,5462.16001784687,3384
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Anchovy, northern",870026,394637.205753798,106302
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Bass, giant sea",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Bonito, Pacific",491,222.713882142735,252
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Butterfish, Pacific",3047,1382.09612808333,2871
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Cabezon",37409,16968.4391386508,8377
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Croaker, white",389673,176752.722191865,103706
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Fish, miscellaneous",14961,6786.19631514756,5484
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Flounder, miscellaneous",284759,129164.526201798,85239
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Flounder, starry",1500,680.388641983915,799
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Flyingfish",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Grenadier",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Hake, Pacific",15886,7205.76931103764,2180
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Halibut, California",423948,192299.602661198,527665
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Herring, Pacific",22714495,10303122.9376003,9972342
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Lingcod",949516,430693.267854666,239641
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Mackerel",9878,4480.58600367807,1765
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Opah",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Ray, miscellaneous",79,35.8338018111528,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Rockfish group, boccaccio/chilipepper",2490547,1129693.26075141,528178
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Rockfish, miscellaneous",2745952,1245543.03482201,700552
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Rockfish, widow",11904894,5399969.77441497,1660584
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sablefish",2587747,1173782.44475197,420784
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Salmon",2830544,1283913.32549048,7257938
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sanddab, Pacific",642213,291302.953956277,229394
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sardine, Pacific",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sculpin",875,396.893374490617,605
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Seabass, white",54,24.4939911114209,93
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Shark, bigeye thresher",2547,1155.29991408869,676
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Shark, common thresher",3885,1762.20658273834,2843
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Shark, miscellaneous",90287,40953.4995458678,39105
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Shark, Pacific angel",675,306.174888892762,252
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Shark, soupfin",73652,33407.9895062662,36050
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sheephead, California",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Skate",47174,21397.7691979661,12157
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Smelt, top or jack",9272,4205.70899231657,3858
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Smelt, true",22215,10076.5557877818,7291
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Smelt, whitebait",50618,22959.9415199612,14735
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, Dover",3631945,1647422.75087351,818683
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, English",1189147,539388.074966164,391328
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, miscellaneous",27722,12574.4892887187,10868
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, petrale",454723,206258.909632568,257432
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, rex",353036,160134.456407622,126427
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Sole, sand",207619,94174.4063067056,106273
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Surfperch",39950,18121.0174981716,44346
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Swordfish",67,30.3906926752815,161
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Thornyhead",551977,250372.587624237,121720
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Tuna, albacore",522323,236921.757764643,374473
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Tuna, bigeye",141,63.956532346488,99
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Tuna, miscellaneous",10,4.53592427989276,25
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Tuna, yellowfin",74,33.5658396712064,93
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Turbot",3140,1424.28022388633,943
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Wahoo",NA,NA,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Fish","Yellowtail",12430,5638.1538799067,4404
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Abalone, black",125,56.6990534986595,175
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Abalone, green",12,5.44310913587132,NA
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Abalone, miscellaneous",210,95.254409877748,706
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Abalone, red",66964,30374.3633478739,151789
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Mollusk, miscellaneous",232,105.233443293512,137
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Mussel",1913,867.722314743486,1194
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Octopus",32098,14559.4097535998,17099
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Oyster, eastern",53,24.0403986834316,394
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Oyster, European flat",3805,1725.9191884992,19750
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Oyster, giant Pacific",495745,224866.178213544,1017935
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Snail, sea",852,386.460748646863,463
"FB 173","Table 9",1982,"Landings","San Francisco","Mollusks","Squid, market",5149,2335.54741171678,562
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Crab, Dungeness",6304,2859.4466660444,5442
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Crab, rock",837593,379925.842536822,664986
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Crab, spider",9251,4196.1835513288,3869
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Crustacean, miscellaneous",250,113.398106997319,500
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Lobster, California spiny",130177,59047.30149836,477822
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Prawn, ridgeback",129402,58695.7673666683,157931
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Prawn, spot",277975,126087.355170319,798767
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Shrimp, miscellaneous",382,173.272307491904,NA
"FB 173","Table 9",1982,"Landings","Santa Barbara","Crustaceans","Shrimp, Pacific ocean",519361,235578.216992939,296463
"FB 173","Table 9",1982,"Landings","Santa Barbara","Echinoderms","Echinoderm, miscellaneous",70734,32084.4068013935,10946
"FB 173","Table 9",1982,"Landings","Santa Barbara","Echinoderms","Sea cucumber",135097,61278.9762440673,23617
"FB 173","Table 9",1982,"Landings","Santa Barbara","Echinoderms","Sea urchin",13839259,6277383.09138244,2524639
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Anchovy, northern",14361419,6514230.91358133,349646
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Barracuda, California",7565,3431.42671773888,5304
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Bass, giant sea",2031,921.24622124622,2362
"FB 173","Table 9",1982,"Landings","Santa Barbara","Fish","Bonito, Pacific",14582,6614.28478493963,5128
