"source","table","year","port_complex","category","species","landings_lb","value_usd"
"FB 181","Table 5i",1995,"San Diego","Fish","Guitarfish, shovelnose",235,272
"FB 181","Table 5i",1995,"San Diego","Fish","Halfmoon",28,26
"FB 181","Table 5i",1995,"San Diego","Fish","Halibut, California",29740,106232
"FB 181","Table 5i",1995,"San Diego","Fish","Herring, Pacific",28,28
"FB 181","Table 5i",1995,"San Diego","Fish","Jacksmelt",12,5
"FB 181","Table 5i",1995,"San Diego","Fish","Lingcod",1033,601
"FB 181","Table 5i",1995,"San Diego","Fish","Lizardfish, California",29,8
"FB 181","Table 5i",1995,"San Diego","Fish","Louvar",2400,9016
"FB 181","Table 5i",1995,"San Diego","Fish","Mackerel, jack",1161,438
"FB 181","Table 5i",1995,"San Diego","Fish","Mackerel, Pacific",68942,17411
"FB 181","Table 5i",1995,"San Diego","Fish","Mullet, striped",6561,4770
"FB 181","Table 5i",1995,"San Diego","Fish","Opah",61672,30545
"FB 181","Table 5i",1995,"San Diego","Fish","Ratfish, spotted",5,2
"FB 181","Table 5i",1995,"San Diego","Fish","Sablefish",13949,9579
"FB 181","Table 5i",1995,"San Diego","Fish","Salmon, Chinook",92,267
"FB 181","Table 5i",1995,"San Diego","Fish","Sanddab",3366,3613
"FB 181","Table 5i",1995,"San Diego","Fish","Sanddab, Pacific",98,279
"FB 181","Table 5i",1995,"San Diego","Fish","Sardine, Pacific",11789,3461
"FB 181","Table 5i",1995,"San Diego","Fish","Scorpionfish, California",17032,23177
"FB 181","Table 5i",1995,"San Diego","Fish","Seabass, white",9571,16385
"FB 181","Table 5i",1995,"San Diego","Fish","Senorita",217,108
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, bigeye thresher",24253,13903
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, blue",38,23
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, gray smoothhound",74,37
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, leopard",246,236
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, Pacific angel",57,33
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, pelagic thresher",447,313
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, salmon",130,47
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, shortfin mako",62251,78436
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, soupfin",15429,16943
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, thresher",125519,179572
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, unspecified",322,245
"FB 181","Table 5i",1995,"San Diego","Fish","Shark, white",230,1035
"FB 181","Table 5i",1995,"San Diego","Fish","Sheephead, California",63451,198355
"FB 181","Table 5i",1995,"San Diego","Fish","Skate, unspecified",194,166
"FB 181","Table 5i",1995,"San Diego","Fish","Sole, rex",28,20
"FB 181","Table 5i",1995,"San Diego","Fish","Sole, unspecified",470,353
"FB 181","Table 5i",1995,"San Diego","Fish","Surfperch, unspecified",112,86
"FB 181","Table 5i",1995,"San Diego","Fish","Swordfish",426729,1784297
"FB 181","Table 5i",1995,"San Diego","Fish","Thornyheads (unspecified)",8204,5751
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, albacore",39084,33394
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, bigeye",1308,3297
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, bluefin",3452,3105
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, skipjack",713777,242400
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, unspecified",2027,4857
"FB 181","Table 5i",1995,"San Diego","Fish","Tuna, yellowfin",47741,24698
"FB 181","Table 5i",1995,"San Diego","Fish","Turbot, curlfin",199,129
"FB 181","Table 5i",1995,"San Diego","Fish","Wahoo",85,17
"FB 181","Table 5i",1995,"San Diego","Fish","Whitefish, ocean",3335,1765
"FB 181","Table 5i",1995,"San Diego","Fish","Whiting, Pacific",463,197
"FB 181","Table 5i",1995,"San Diego","Fish","Yellowtail",6192,8052
"FB 181","Table 5i",1995,"San Diego","Mollusks","Abalone, green",194,1958
"FB 181","Table 5i",1995,"San Diego","Mollusks","Abalone, pink",2535,24964
"FB 181","Table 5i",1995,"San Diego","Mollusks","Abalone, red",1148,10551
"FB 181","Table 5i",1995,"San Diego","Mollusks","Chiton, unspecified",21,26
"FB 181","Table 5i",1995,"San Diego","Mollusks","Clam, rosy razor",50,40
"FB 181","Table 5i",1995,"San Diego","Mollusks","Octopus, unspecified",56,56
"FB 181","Table 5i",1995,"San Diego","Mollusks","Sea slug",120,721
"FB 181","Table 5i",1995,"San Diego","Mollusks","Snail, sea",3547,956
"FB 181","Table 5i",1995,"San Diego","Mollusks","Squid, market",1655,579
"FB 181","Table 5i",1995,"San Diego","Mollusks","Whelk, Kellet's",2042,1017
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, bank",1135,874
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, blackgill",56778,49868
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, bocaccio",4841,2995
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, brown",267,294
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, chilipepper",7094,5603
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, cowcod",1228,1617
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, gopher",169,210
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, group red",33441,40785
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, group small",602,480
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, treefish",2,8
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, unspecified",88669,88404
"FB 181","Table 5i",1995,"San Diego","Rockfish","Rockfish, vermilion",362,456
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Crab, Dungeness",1510200,2730724
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Crab, rock unspecified",50705,58774
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Crab, spider",2,7
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Lobster, California spiny",197,1633
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Prawn, spot",43,283
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Shrimp, bay",78197,328074
"FB 181","Table 5i",1995,"San Francisco","Crustaceans","Shrimp, brine",935656,795308
"FB 181","Table 5i",1995,"San Francisco","Echinoderms","Sea stars",55,36
"FB 181","Table 5i",1995,"San Francisco","Echinoderms","Urchin, purple sea",535,321
"FB 181","Table 5i",1995,"San Francisco","Echinoderms","Urchin, red",12854,6518
"FB 181","Table 5i",1995,"San Francisco","Fish","Anchovy, northern",205498,8750
"FB 181","Table 5i",1995,"San Francisco","Fish","Barracuda, California",10,5
"FB 181","Table 5i",1995,"San Francisco","Fish","Bonito, Pacific",1640,368
"FB 181","Table 5i",1995,"San Francisco","Fish","Butterfish (Pacific pompano)",897,888
"FB 181","Table 5i",1995,"San Francisco","Fish","Cabezon",6259,10203
"FB 181","Table 5i",1995,"San Francisco","Fish","Croaker, white",44330,20657
"FB 181","Table 5i",1995,"San Francisco","Fish","Eel",32,87
"FB 181","Table 5i",1995,"San Francisco","Fish","Eel, wolf (wolf-eel)",284,184
"FB 181","Table 5i",1995,"San Francisco","Fish","Fish, unspecified",26,10
"FB 181","Table 5i",1995,"San Francisco","Fish","Flounder, arrowtooth",1887,850
"FB 181","Table 5i",1995,"San Francisco","Fish","Flounder, starry",13546,6391
"FB 181","Table 5i",1995,"San Francisco","Fish","Flounder, unspecified",60,90
"FB 181","Table 5i",1995,"San Francisco","Fish","Goby, yellowfin",561,1649
"FB 181","Table 5i",1995,"San Francisco","Fish","Greenling, kelp",595,457
"FB 181","Table 5i",1995,"San Francisco","Fish","Grenadiers",19178,2535
"FB 181","Table 5i",1995,"San Francisco","Fish","Halibut, California",327097,842137
"FB 181","Table 5i",1995,"San Francisco","Fish","Herring roe on kelp",47773,96241
"FB 181","Table 5i",1995,"San Francisco","Fish","Herring, roe",9569541,9050522
"FB 181","Table 5i",1995,"San Francisco","Fish","Jacksmelt",94,44
"FB 181","Table 5i",1995,"San Francisco","Fish","Lingcod",243096,138468
"FB 181","Table 5i",1995,"San Francisco","Fish","Louvar",148,342
"FB 181","Table 5i",1995,"San Francisco","Fish","Mackerel, jack",538,302
"FB 181","Table 5i",1995,"San Francisco","Fish","Mackerel, Pacific",1341,517
"FB 181","Table 5i",1995,"San Francisco","Fish","Midshipman, plainfin",342,41
"FB 181","Table 5i",1995,"San Francisco","Fish","Opah",7870,3165
"FB 181","Table 5i",1995,"San Francisco","Fish","Prickleback, monkeyface",336,729
"FB 181","Table 5i",1995,"San Francisco","Fish","Ratfish, spotted",1,0.4
"FB 181","Table 5i",1995,"San Francisco","Fish","Ray, unspecified",275,110
"FB 181","Table 5i",1995,"San Francisco","Fish","Sablefish",562704,587246
"FB 181","Table 5i",1995,"San Francisco","Fish","Salmon",724,1431
"FB 181","Table 5i",1995,"San Francisco","Fish","Salmon, Chinook",2557927,4798519
"FB 181","Table 5i",1995,"San Francisco","Fish","Salmon, chum",13,23
"FB 181","Table 5i",1995,"San Francisco","Fish","Salmon, pink",50,88
"FB 181","Table 5i",1995,"San Francisco","Fish","Salmon, roe (Chinook and coho)",351,715
"FB 181","Table 5i",1995,"San Francisco","Fish","Sanddab",788182,282798
"FB 181","Table 5i",1995,"San Francisco","Fish","Sardine, Pacific",3512,482
"FB 181","Table 5i",1995,"San Francisco","Fish","Saury, Pacific",53,21
"FB 181","Table 5i",1995,"San Francisco","Fish","Sculpin, staghorn",1163,3613
"FB 181","Table 5i",1995,"San Francisco","Fish","Seabass, white",166,389
"FB 181","Table 5i",1995,"San Francisco","Fish","Shad, American",60,24
"FB 181","Table 5i",1995,"San Francisco","Fish","Shad, threadfin",35086,61537
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, blue",60,60
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, leopard",5032,2405
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, shortfin mako",2746,3121
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, soupfin",5476,4267
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, spiny dogfish",112,39
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, thresher",9126,11224
"FB 181","Table 5i",1995,"San Francisco","Fish","Shark, unspecified",2336,1033
"FB 181","Table 5i",1995,"San Francisco","Fish","Skate, big",230,87
"FB 181","Table 5i",1995,"San Francisco","Fish","Skate, unspecified",28535,10462
"FB 181","Table 5i",1995,"San Francisco","Fish","Smelt, surf",119,327
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, Dover",1126747,328448
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, English",394915,154332
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, petrale",309244,276693
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, rex",120373,42440
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, rock",12763,6138
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, sand",50871,42073
"FB 181","Table 5i",1995,"San Francisco","Fish","Sole, unspecified",3,2
"FB 181","Table 5i",1995,"San Francisco","Fish","Stickleback, threespine",31,1020
"FB 181","Table 5i",1995,"San Francisco","Fish","Surfperch, redtail",614,614
"FB 181","Table 5i",1995,"San Francisco","Fish","Surfperch, rubberlip",42,60
"FB 181","Table 5i",1995,"San Francisco","Fish","Surfperch, unspecified",2201,3267
"FB 181","Table 5i",1995,"San Francisco","Fish","Swordfish",81886,298834
"FB 181","Table 5i",1995,"San Francisco","Fish","Thornyhead, longspine",226975,231382
"FB 181","Table 5i",1995,"San Francisco","Fish","Thornyhead, shortspine",73966,94529
"FB 181","Table 5i",1995,"San Francisco","Fish","Thornyheads (unspecified)",44252,44574
"FB 181","Table 5i",1995,"San Francisco","Fish","Tuna, albacore",39929,36826
"FB 181","Table 5i",1995,"San Francisco","Fish","Tuna, bluefin",3023,7551
"FB 181","Table 5i",1995,"San Francisco","Fish","Tuna, yellowfin",144,345
"FB 181","Table 5i",1995,"San Francisco","Fish","Turbot",4119,1222
"FB 181","Table 5i",1995,"San Francisco","Fish","Whiting, Pacific",552,127
"FB 181","Table 5i",1995,"San Francisco","Miscellaneous invertebrates","Unspecified species",292,846
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Abalone, red",73500,686635
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Clam, rosy razor",230,173
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Limpet, unspecified",22,119
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Octopus, unspecified",101,89
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Oyster, unspecified",3,1
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Snail, sea",85,72
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Snails, moon",6,3
"FB 181","Table 5i",1995,"San Francisco","Mollusks","Squid, market",1629986,214795
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, bank",51920,22713
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, black",17671,10963
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, blackgill",23733,10775
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, blue",6078,4778
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, bocaccio",194201,82666
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, brown",1394,2966
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, canary",53045,41848
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, chilipepper",901484,385239
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, China",9779,17761
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, copper",23271,41787
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, cowcod",697,272
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, gopher",744,2098
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, grass",77,276
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, greenspotted",3459,2763
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, greenstriped",183,48
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group black/blue",353,389
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group bolina",33053,81590
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group gopher",11080,21190
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group red",136095,81942
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group rosefish",79081,24566
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, group small",45107,17660
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, kelp",61,43
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, olive",200,140
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, quillback",2556,6296
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, rosethorn",1038,768
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, rosy",202,103
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, shortbelly",8246,825
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, squarespot",85,34
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, starry",107,305
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, unspecified",360426,181079
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, vermilion",27380,22449
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, widow",544379,215762
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, yelloweye",2069,2174
"FB 181","Table 5i",1995,"San Francisco","Rockfish","Rockfish, yellowtail",137836,70267
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, box",20,17
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, claws",1771,1505
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, Dungeness",45,83
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, king",81,81
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, red rock",1,1
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, rock unspecified",393635,473568
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, spider",35319,29004
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Crab, yellow rock",111760,134166
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Lobster, California spiny",205074,1713798
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Prawn, ridgeback",371870,428014
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Prawn, spot",97578,647689
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Shrimp, Pacific Ocean",67607,53315
"FB 181","Table 5i",1995,"Santa Barbara","Crustaceans","Shrimp, unspecified",105,158
"FB 181","Table 5i",1995,"Santa Barbara","Echinoderms","Sea cucumber, unspecified",402959,276484
"FB 181","Table 5i",1995,"Santa Barbara","Echinoderms","Urchin, purple sea",25896,22325
"FB 181","Table 5i",1995,"Santa Barbara","Echinoderms","Urchin, red",10420925,10969876
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Anchovy, northern",763421,142894
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Barracuda, California",6986,6131
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Bass, giant sea",499,1084
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Bonito, Pacific",32814,10628
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Butterfish (Pacific pompano)",895,491
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Cabezon",20470,80496
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Croaker, white",92581,55597
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Dolphin (fish)",10236,4839
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Eel",5,16
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Eel, California moray",611,5575
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Eel, wolf (wolf-eel)",5,10
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Escolar",2443,2545
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Fish, unspecified",2404,1782
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Flounder, starry",44,77
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Greenling, kelp",5,23
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Grouper, broomtail",29,58
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Guitarfish, shovelnose",5076,3118
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Halfmoon",594,570
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Halibut, California",156166,507083
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Halibut, Pacific",48,132
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Lingcod",27284,14068
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Lizardfish, California",433,148
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Louvar",247,743
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Mackerel, jack",48988,11306
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Mackerel, Pacific",592173,23720
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Mullet, striped",40,20
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Needlefish, California",50,25
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Opah",17033,7239
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Opaleye",579,190
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Prickleback, monkeyface",2,6
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Ray, Pacific electric",2759,6634
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Ray, unspecified",100,270
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Sablefish",65808,62177
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Salmon",519,1253
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Salmon, Chinook",183509,334500
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Sanddab",470,393
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Sanddab, Pacific",32,16
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Sardine, Pacific",1048343,58567
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Scorpionfish, California",6872,12047
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Seabass, white",40290,100846
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, bigeye thresher",814,469
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, brown smoothhound",93,43
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, gray smoothhound",17,5
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, horn",7,0.5
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, leopard",4235,3334
"FB 181","Table 5i",1995,"Santa Barbara","Fish","Shark, Pacific angel",9046,7854
